Homograph	Reading	Type
温	みつ	personal name
温	やす	personal name
温	ゆたか	personal name
温	よし	personal name
開	カイ	on
開	あ	kun
開	ひら	kun, personal name
開	はだ	kun
開	あき	personal name
開	あけ	personal name
開	さく	personal name
開	さとる	personal name
開	とおる	personal name
開	のぶ	personal name
開	はじめ	personal name
開	はる	personal name
開	はるき	personal name
階	カイ	on
階	きざはし	kun
階	しな	kun
階	はしご	kun
寒	カン	on
寒	さむ	kun
寒	いや	kun
寒	さび	kun
寒	まず	kun
期	キ	on
期	ゴ	on
期	き	kun
期	ちぎ	kun
期	とき	kun
軽	ケイ	on
軽	キン	on
軽	かる	kun, personal name
軽	かろ	kun
軽	とし	personal name
湖	コ	on
湖	みずうみ	kun
湖	うみ	personal name
湖	ご	personal name
湖	ひろし	personal name
港	コウ	on
港	みなと	kun
歯	シ	on
歯	は	kun
歯	よわい	kun
歯	かた	personal name
歯	とし	personal name
集	シュウ	on
集	あつ	kun
集	つど	kun
集	すだ	kun
集	たか	kun
集	あい	personal name
集	あつむ	personal name
集	い	personal name
集	ため	personal name
集	ち	personal name
集	ちか	personal name
集	つどい	personal name
集	やす	personal name
集	やすし	personal name
暑	ショ	on
暑	あつ	kun
勝	ショウ	on
勝	か	kun
勝	まさ	kun, personal name
勝	すぐ	kun
勝	た	kun
勝	すぐる	personal name
勝	とう	personal name
勝	のり	personal name
勝	まさる	personal name
勝	ます	personal name
勝	よし	personal name
植	ショク	on
植	チ	on
植	う	kun
植	た	kun
短	タン	on
短	みじか	kun
着	チャク	on
着	ジャク	on
着	き	kun
着	つ	kun
等	トウ	on
等	ひと	kun
等	など	kun
等	ら	kun
等	しな	personal name
等	たか	personal name
等	とし	personal name
等	とも	personal name
等	ひとし	personal name
登	ト	on
登	トウ	on
登	のぼ	kun
登	たか	personal name
登	ちか	personal name
登	とみ	personal name
登	とも	personal name
登	なり	personal name
登	なる	personal name
登	のぼる	personal name
登	のり	personal name
登	み	personal name
登	みのる	personal name
湯	トウ	on
湯	ショウ	on
湯	ゆ	kun
童	ドウ	on
童	トウ	on
童	わらべ	kun
童	わらわ	kun
童	わか	personal name
悲	ヒ	on
悲	かな	kun
筆	ヒツ	on
筆	ふで	kun
遊	ユウ	on
遊	ユ	on
遊	あそ	kun
遊	すさ	kun
遊	なが	personal name
遊	ゆき	personal name
葉	ヨウ	on
葉	ショウ	on
葉	は	kun
葉	かみ	kun
葉	すえ	kun, personal name
葉	くに	personal name
葉	のぶ	personal name
葉	ば	personal name
葉	ふさ	personal name
葉	よ	personal name
葉	わ	personal name
陽	ヨウ	on
陽	いつわ	kun
陽	ひ	kun
陽	ひなた	kun
陽	あき	personal name
陽	あきら	personal name
陽	お	personal name
陽	おき	personal name
陽	きよ	personal name
陽	たか	personal name
陽	たかし	personal name
陽	なか	personal name
陽	のぼる	personal name
陽	はる	personal name
陽	ひかる	personal name
陽	や	personal name
落	ラク	on
落	お	kun
落	さと	kun
街	ガイ	on
街	カイ	on
街	まち	kun
街	ちまた	kun
覚	カク	on
覚	コウ	on
覚	おぼ	kun
覚	さ	kun
覚	さと	kun
覚	あき	personal name
覚	あきら	personal name
覚	さだ	personal name
覚	さとる	personal name
覚	よし	personal name
喜	キ	on
喜	よろこ	kun
喜	このむ	personal name
喜	たのし	personal name
喜	とし	personal name
喜	のぶ	personal name
喜	はる	personal name
喜	ひさ	personal name
喜	ゆき	personal name
喜	よし	personal name
給	キュウ	on
給	たま	kun
給	たまわ	kun
最	サイ	on
最	もっと	kun
最	も	kun
散	サン	on
散	ち	kun
散	ばら	kun
順	ジュン	on
順	したが	kun
順	すなお	kun
順	あや	personal name
順	あり	personal name
順	おさむ	personal name
順	かず	personal name
順	しげ	personal name
順	とし	personal name
順	なお	personal name
順	のぶ	personal name
順	のり	personal name
順	はじめ	personal name
順	まさ	personal name
順	みち	personal name
順	むね	personal name
順	もと	personal name
順	やさし	personal name
順	やす	personal name
順	ゆき	personal name
順	よし	personal name
順	より	personal name
焼	ショウ	on
焼	や	kun
焼	く	kun
象	ショウ	on
象	ゾウ	on
象	かたち	kun
象	かたど	kun
隊	タイ	on
隊	ツイ	on
隊	お	kun
隊	くみ	kun
達	タツ	on
達	タチ	on
達	ダチ	on
達	たし	kun
達	たち	kun
達	とお	kun, personal name
達	とど	kun
達	いたる	personal name
達	さと	personal name
達	さとし	personal name
達	さとる	personal name
達	すすむ	personal name
達	ただ	personal name
達	たて	personal name
達	とおる	personal name
達	のぶ	personal name
達	ひろ	personal name
達	みち	personal name
達	よし	personal name
貯	チョ	on
貯	たくわ	kun
然	ゼン	on
然	ネン	on
然	しか	kun, personal name
然	も	kun
然	ぜ	kun
然	なり	kun
然	ね	kun
然	のり	kun
博	ハク	on
博	バク	on
博	ひろ	kun
博	とおる	personal name
博	はか	personal name
博	ひろし	personal name
博	ひろむ	personal name
飯	ハン	on
飯	めし	kun
飯	いい	kun
飯	くら	kun
飯	まま	kun
費	ヒ	on
費	つい	kun
無	ブ	on
無	ム	on
無	な	kun
満	マン	on
満	バン	on
満	み	kun
満	あり	personal name
満	ま	personal name
満	ます	personal name
満	まろ	personal name
満	みち	personal name
満	みつ	personal name
満	みつる	personal name
量	リョウ	on
量	はか	kun
量	かさ	kun
量	ちから	kun
営	エイ	on
営	ヨウ	on
営	いとな	kun
過	カ	on
過	す	kun
過	あやま	kun
過	とが	kun
過	よぎ	kun
賀	ガ	on
賀	よろこ	kun
賀	しげ	kun
賀	のり	kun
賀	ます	kun
賀	よし	kun
賀	より	kun
検	ケン	on
検	あらた	kun
検	しら	kun
減	ゲン	on
減	へ	kun
証	ショウ	on
証	あかし	kun
証	あか	kun
税	ゼイ	on
税	セイ	on
税	みつぎ	kun, personal name
税	おさむ	personal name
税	ちから	personal name
絶	ゼツ	on
絶	ゼチ	on
絶	セツ	on
絶	た	kun
絶	はなは	kun
絶	わた	kun
測	ソク	on
測	はか	kun
測	ひろ	personal name
測	ひろし	personal name
属	ゾク	on
属	ショク	on
属	つ	kun
属	やから	kun
貸	タイ	on
貸	か	kun
程	テイ	on
程	ほど	kun
程	のり	kun
程	しな	personal name
程	たけ	personal name
程	みな	personal name
提	テイ	on
提	ダイ	on
提	チョウ	on
提	さ	kun
提	ひさげ	kun
提	ひっさ	kun
統	トウ	on
統	す	kun
統	おさ	kun, personal name
統	すじ	kun
統	おさむ	kun
統	かね	kun
統	すみ	kun
統	すめる	kun
統	つづき	kun
統	つな	kun
統	つね	kun
統	のり	kun
統	むね	kun
統	もと	kun
備	ビ	on
備	ヒ	on
備	そな	kun
備	つぶさ	kun
評	ヒョウ	on
評	ヘイ	on
評	あげつら	kun
評	はか	kun
富	フ	on
富	フウ	on
富	とみ	kun
富	と	kun
富	さかえ	personal name
富	とよ	personal name
富	ふく	personal name
富	みつる	personal name
富	ゆたか	personal name
富	よし	personal name
復	フク	on
復	かえ	kun
復	ふたた	kun
復	また	kun
報	ホウ	on
報	むく	kun
報	しら	kun
割	カツ	on
割	わり	kun
割	わ	kun
割	さ	kun
揮	キ	on
揮	ふる	kun
貴	キ	on
貴	たっと	kun
貴	とうと	kun
貴	たか	kun, personal name
貴	あつ	personal name
貴	たかし	personal name
貴	たけ	personal name
貴	むち	personal name
貴	もとむ	personal name
貴	よし	personal name
筋	キン	on
筋	すじ	kun
勤	キン	on
勤	ゴン	on
勤	つと	kun
勤	いそ	kun, personal name
勤	いそし	personal name
勤	すすむ	personal name
勤	つとむ	personal name
勤	とし	personal name
勤	のり	personal name
勤	ゆき	personal name
敬	ケイ	on
敬	キョウ	on
敬	うやま	kun
敬	つつし	kun
敬	あき	personal name
敬	たか	personal name
敬	たかし	personal name
敬	とし	personal name
敬	のり	personal name
敬	ひろ	personal name
敬	よし	personal name
裁	サイ	on
裁	さば	kun
裁	た	kun
策	サク	on
策	つえ	kun
策	はかりごと	kun
策	ふだ	kun
策	むち	kun
策	かず	personal name
策	つか	personal name
策	はかる	personal name
策	もり	personal name
詞	シ	on
詞	ことば	kun
詞	こと	kun
詞	つぐ	kun
詞	なり	kun
詞	のり	kun
詞	ふみ	kun
衆	シュウ	on
衆	シュ	on
衆	おお	kun
衆	あつむ	personal name
衆	とも	personal name
衆	ひろ	personal name
衆	もり	personal name
衆	もろ	personal name
就	シュウ	on
就	ジュ	on
就	つ	kun
就	な	kun
善	ゼン	on
善	セン	on
善	よ	kun
善	さ	personal name
善	ただし	personal name
善	たる	personal name
善	まさ	personal name
善	まさる	personal name
善	よし	personal name
装	ソウ	on
装	ショウ	on
装	よそお	kun
装	よそ	kun
創	ソウ	on
創	つく	kun
創	きず	kun
創	はじ	kun
創	そ	personal name
創	はじむ	personal name
創	はじめ	personal name
尊	ソン	on
尊	たっと	kun
尊	とうと	kun
尊	みこと	kun
尊	そ	personal name
尊	たか	personal name
尊	たかし	personal name
尊	たけ	personal name
尊	たける	personal name
痛	ツウ	on
痛	トウ	on
痛	いた	kun
痛	や	kun
晩	バン	on
晩	おそ	kun
晩	く	kun
補	ホ	on
補	フ	on
補	おぎな	kun
補	たす	kun
補	さだ	personal name
補	すけ	personal name
補	たすく	personal name
棒	ボウ	on
棒	ホウ	on
握	アク	on
握	にぎ	kun
偉	イ	on
偉	えら	kun, personal name
偉	すぐ	kun
偉	いさむ	personal name
偉	おおい	personal name
偉	たけ	personal name
偉	より	personal name
越	エツ	on
越	オチ	on
越	オツ	on
越	こ	kun
越	こし	kun
越	お	personal name
越	こえ	personal name
越	こゆる	personal name
越	わたる	personal name
援	エン	on
援	たす	kun
援	ひ	kun
奥	オウ	on
奥	イク	on
奥	おく	kun
奥	くま	kun
幾	キ	on
幾	いく	kun
幾	きざ	kun
幾	こいねが	kun
幾	ほとん	kun
幾	おき	personal name
幾	ちか	personal name
幾	ちかし	personal name
幾	のり	personal name
幾	ふさ	personal name
距	キョ	on
距	けづめ	kun
距	ふせ	kun
距	へだ	kun
御	ギョ	on
御	ゴ	on
御	おん	kun
御	お	kun
御	おさ	kun
御	み	kun
堅	ケン	on
堅	かた	kun
堅	かたし	personal name
堅	たか	personal name
堅	つよし	personal name
堅	み	personal name
堅	よし	personal name
圏	ケン	on
圏	かこ	kun
項	コウ	on
項	うなじ	kun
紫	シ	on
紫	むらさき	kun
紫	むら	personal name
煮	シャ	on
煮	に	kun
畳	ジョウ	on
畳	チョウ	on
畳	たたみ	kun
畳	たた	kun
畳	かさ	kun
殖	ショク	on
殖	ふ	kun
尋	ジン	on
尋	たず	kun
尋	つね	kun
尋	ひろ	kun
尋	ちか	personal name
尋	のり	personal name
尋	ひろし	personal name
尋	みつ	personal name
訴	ソ	on
訴	うった	kun
替	タイ	on
替	テイ	on
替	か	kun
弾	ダン	on
弾	たま	kun
弾	はず	kun
弾	ひ	kun
弾	ただ	kun
弾	はじ	kun
遅	チ	on
遅	おく	kun
遅	おそ	kun
堤	テイ	on
堤	つつみ	kun
渡	ト	on
渡	わた	kun
渡	ただ	personal name
渡	ひろし	personal name
塔	トウ	on
塔	と	personal name
鈍	ドン	on
鈍	トン	on
鈍	にぶ	kun
鈍	なま	kun
鈍	にび	kun
鈍	のろ	kun
普	フ	on
普	あまね	kun
普	ひろ	personal name
普	ひろし	personal name
普	ゆき	personal name
幅	フク	on
幅	はば	kun
傍	ボウ	on
傍	ホウ	on
傍	かたわ	kun
傍	そ	kun
傍	そば	kun
傍	はた	kun
傍	わき	kun
帽	ボウ	on
雄	ユウ	on
雄	お	kun
雄	おす	kun
雄	おん	kun
雄	まさ	kun
雄	かず	personal name
雄	かつ	personal name
雄	たか	personal name
雄	たけ	personal name
雄	たけし	personal name
雄	のり	personal name
雄	よし	personal name
絡	ラク	on
絡	から	kun
絡	つな	kun
絡	まと	kun
惑	ワク	on
惑	まど	kun
腕	ワン	on
腕	うで	kun
腕	かいな	kun
詠	エイ	on
詠	よ	kun
詠	うた	kun
詠	なが	kun
詠	え	personal name
詠	かね	personal name
敢	カン	on
敢	あ	kun
敢	いさみ	personal name
敢	いさむ	personal name
敢	つよし	personal name
換	カン	on
換	か	kun
喚	カン	on
喚	さけ	kun
喚	よ	kun
喚	わめ	kun
棋	キ	on
棋	ゴ	on
欺	ギ	on
欺	キ	on
欺	あざむ	kun
喫	キツ	on
喫	く	kun
喫	す	kun
喫	の	kun
遇	グウ	on
遇	グ	on
遇	あ	kun
遇	たまたま	kun
遇	もてな	kun
雇	コ	on
雇	やと	kun
硬	コウ	on
硬	かた	kun
慌	コウ	on
慌	あわ	kun
絞	コウ	on
絞	しぼ	kun
絞	し	kun
絞	くび	kun
軸	ジク	on
軸	チク	on
軸	しんぎ	kun
湿	シツ	on
湿	しめ	kun
湿	うるお	kun
晶	ショウ	on
晶	あき	kun
晶	あきら	personal name
晶	てる	personal name
晶	まさ	personal name
掌	ショウ	on
掌	たなごころ	kun
掌	つかさど	kun
掌	てのひら	kun
焦	ショウ	on
焦	こ	kun
焦	あせ	kun
焦	じ	kun
焦	や	kun
遂	スイ	on
遂	と	kun
遂	おお	kun
遂	つい	kun
随	ズイ	on
随	したが	kun
婿	セイ	on
婿	むこ	kun
葬	ソウ	on
葬	ほうむ	kun
超	チョウ	on
超	こ	kun
超	おき	personal name
超	たつ	personal name
超	とおる	personal name
超	まさ	personal name
超	まさる	personal name
超	ゆき	personal name
痘	トウ	on
痘	もがさ	kun
蛮	バン	on
蛮	えびす	kun
募	ボ	on
募	モ	on
募	つの	kun
揚	ヨウ	on
揚	あ	kun
揚	あき	personal name
揚	たか	personal name
揚	のぶ	personal name
揚	よ	personal name
揺	ヨウ	on
揺	ゆ	kun
揺	たま	personal name
裂	レツ	on
裂	さ	kun
裂	きれ	kun
廊	ロウ	on
廊	わたどの	kun
湾	ワン	on
湾	いりえ	kun
渦	カ	on
渦	うず	kun
棺	カン	on
棺	ひつぎ	kun
堪	カン	on
堪	タン	on
堪	た	kun
堪	こた	kun
堪	こら	kun
堪	たま	kun
款	カン	on
款	しる	kun
款	たた	kun
款	まこと	kun
款	よろこ	kun
閑	カン	on
閑	しず	kun, personal name
閑	なら	kun
閑	ひま	kun
閑	のり	kun
閑	まもる	kun
閑	もり	kun
閑	やす	kun
閑	より	kun
暁	ギョウ	on
暁	あかつき	kun
暁	さと	kun
暁	あき	personal name
暁	あきら	personal name
暁	あけ	personal name
暁	さとし	personal name
暁	さとる	personal name
暁	とき	personal name
暁	とし	personal name
琴	キン	on
琴	ゴン	on
琴	こと	kun
隅	グウ	on
隅	すみ	kun
詐	サ	on
詐	あざむ	kun
詐	いつわ	kun
酢	サク	on
酢	ソ	on
酢	す	kun
傘	サン	on
傘	かさ	kun
滋	ジ	on
滋	シ	on
滋	しげ	kun
滋	ま	kun
滋	あさ	personal name
滋	しげる	personal name
滋	ふさ	personal name
滋	ます	personal name
循	ジュン	on
循	したが	kun
循	めぐ	kun
硝	ショウ	on
粧	ショウ	on
粧	ソウ	on
粧	めか	kun
粧	よそお	kun
詔	ショウ	on
詔	みことのり	kun
詔	つ	kun
診	シン	on
診	み	kun
疎	ソ	on
疎	ショ	on
疎	うと	kun
疎	うろ	kun
疎	おろ	kun
疎	おろそ	kun
疎	とお	kun
疎	まば	kun
喪	ソウ	on
喪	も	kun
喪	うしな	kun
喪	ほろ	kun
堕	ダ	on
堕	キ	on
堕	お	kun
堕	こぼ	kun
惰	ダ	on
惰	タ	on
惰	おこた	kun
棚	ホウ	on
棚	たな	kun
塚	チョウ	on
塚	つか	kun
搭	トウ	on
搭	の	kun
筒	トウ	on
筒	つつ	kun
筒	まる	personal name
棟	トウ	on
棟	むね	kun
棟	むな	kun
棟	かしら	kun
廃	ハイ	on
廃	すた	kun
廃	や	kun
媒	バイ	on
媒	なかだち	kun
扉	ヒ	on
扉	とびら	kun
雰	フン	on
雰	きり	kun
塀	ヘイ	on
遍	ヘン	on
遍	あまね	kun
愉	ユ	on
愉	たの	kun
裕	ユウ	on
裕	ひろ	kun, personal name
裕	ゆた	kun
裕	すけ	personal name
裕	たかし	personal name
裕	ひろし	personal name
裕	まさ	personal name
裕	みち	personal name
裕	やす	personal name
裕	やすし	personal name
裕	ゆ	personal name
裕	ゆたか	personal name
猶	ユウ	on
猶	なお	kun
痢	リ	on
硫	リュウ	on
硫	ル	on
塁	ルイ	on
塁	かさ	kun
塁	とりで	kun
塁	たか	personal name
嵐	ラン	on
嵐	あらし	kun
椅	イ	on
椅	あづ	personal name
椅	あづさ	personal name
椅	よし	personal name
媛	エン	on
媛	ひめ	kun
媛	ひ	personal name
媛	よし	personal name
葛	カツ	on, personal name
葛	くず	kun, personal name
葛	かずら	kun
葛	かたびら	kun
葛	つづら	kun
葛	かず	personal name
葛	かつら	personal name
